300534062896730;4802667;2022;UPTEMPO;PSC;;12/07/2022 16:30:00;76.66666;-171.46953;-999;-2.77;-999
300534062897730;4802634;2022;SASSIE;PSC;SASSIE;12/07/2022 16:30:08;78.57543;-159.34760;-999;-7.93;-999
300534063805110;;2019;;;;12/07/2022 07:00:28;37.62296;-122.39403;1020.10;11.05;-999
300534063807110;4802639;2022;SASSIE;PSC;SASSIE;12/07/2022 16:30:00;73.63858;-172.17895;-999;-3.17;-999
300534063807280;4802602;2022;Ice_Ball;USIABP;Healy;12/07/2022 16:00:28;87.30038;3.91724;1040.10;-26.85;-999
300534063809090;4802603;2022;Ice_Ball;USIABP;Healy;12/07/2022 16:00:28;85.00467;172.44509;1031.90;-9.65;-999
800047;NA;2022;AOFB;NPS;;12/07/2022 06:18:17;-9999.00000;-9999.00000;-999;-1.51;-999
900089;NA;2015;ITP;WHOI;BGOS/JOIS;12/07/2022 00:00:17;73.01170;-105.63320;-999;-999;-999
900110;NA;2018;ITP;WHOI;BGOS/JOIS;12/07/2022 12:00:51;70.11940;-130.40820;-999;-999;-999
900115;NA;2021;ITP;WHOI;SODA/JOIS;12/07/2022 04:45:50;80.70960;-149.63780;-999;-999;-999
900120;NA;2020;ITP;WHOI;BGOS/JOIS;12/07/2022 06:05:02;79.52210;-173.87260;-999;-999;-999
900121;NA;2020;ITP;WHOI;BGOS/JOIS;12/07/2022 00:00:43;79.79520;-144.62580;-999;-999;-999
900122;NA;2021;ITP;WHOI;BGOS/JOIS;12/07/2022 07:01:03;78.10920;-132.79080;-999;-999;-999
900124;NA;2021;ITP;WHOI;BGOS/JOIS;12/07/2022 00:01:17;83.66270;-116.41730;-999;-999;-999
900125;NA;2021;ITP;WHOI;NABOS;12/06/2022 12:44:03;86.81520;-100.24720;-999;-999;-999
900126;NA;2021;ITP;WHOI;BGOS/JOIS;12/07/2022 06:31:06;80.52030;-129.04160;-999;-999;-999
900127;NA;2021;ITP;WHOI;BGOS/JOIS;12/07/2022 01:10:59;83.92210;-119.15730;-999;-999;-999
900128;NA;2021;ITP;WHOI;NABOS;12/07/2022 06:16:59;87.09650;-78.83710;-999;-999;-999
900129;NA;2021;ITP;WHOI;NABOS;12/06/2022 13:01:20;82.06710;25.65380;-999;-999;-999
900130;NA;2022;ITP;WHOI;BGOS/JOIS;12/07/2022 12:30:57;77.86150;-135.07120;-999;-999;-999
900131;NA;2022;ITP;WHOI;BGOS/JOIS;12/06/2022 19:09:07;80.71450;-139.68610;-999;-999;-999
900136;NA;2022;ITP;WHOI;BGOS/JOIS;12/07/2022 12:30:57;79.67620;-134.11190;-999;-999;-999
900137;NA;2022;ITP;WHOI;BGOS/JOIS;12/07/2022 12:30:48;80.32470;-131.59770;-999;-999;-999
902002;NA;2021;TOP;WHOI;BGOS/JOIS;12/07/2022 07:34:01;83.91600;-119.34010;-999;-999;-999
902004;NA;2021;TOP;WHOI;BGOS/JOIS;12/07/2022 12:30:57;78.08780;-132.87110;-999;-999;-999
902005;NA;2022;TOP;WHOI;BGOS/JOIS;12/07/2022 08:30:11;79.68450;-134.05580;-999;-999;-999
902006;NA;2022;TOP;WHOI;BGOS/JOIS;12/07/2022 14:31:03;80.31820;-131.62590;-999;-999;-999
902007;NA;2022;TOP;WHOI;BGOS/JOIS;12/07/2022 14:31:03;78.78930;-144.07030;-999;-999;-999
